,Matiz,Saturacion,Valor,Brillo,SRE,LRE,GNL,RLNU,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,Etiqueta
2805,94.89569999999999,42.77979999999998,144.33720000000002,160.73201112410683,0.034874687720499314,493.2732754280701,0.9680091241532087,7700.734725264962,0.3779571810939383,263.75230538393515,30309.665625631784,6.325724709805708,8.931181369183111,0.00045399943909300806,4.382387184607865,-0.32800161011648477,0.9809274871070428,5
1171,28.17149999999999,108.90440000000002,167.17410000000004,140.06512163990007,0.010828216186693761,1764.9949152254228,0.8440827783812334,5746.554336783781,0.2470245376788564,297.00771147959784,21221.222431909704,8.10548107487842,11.487236069297383,0.00027897459191934544,4.878459825778903,-0.39837191073983114,0.9976027210780759,2
2877,96.725,50.61790000000002,134.75980000000004,147.22196065804857,0.02148838814624596,622.9203201159485,0.9540526902704415,6773.953785371444,0.336711646009188,239.02053666501848,26472.89482136984,6.626567230429798,9.512229410485432,0.00037832425673500823,4.6175095312930425,-0.3023587188344481,0.9772569413093343,5
2029,16.0262,129.3751,182.21869999999987,144.54588856138386,0.024856788778023716,2337.929431527788,0.8567744975810268,8154.885129326938,0.25199434593923414,268.577082095626,30281.611085779972,7.738483827923213,11.336506269363124,0.00022635454006546206,5.5414324652012406,-0.33787559472491296,0.992701689389016,4
1260,26.955799999999996,105.8831,166.3152,140.1263312157997,0.013183339231708722,1482.72514195922,0.86978642090742,5760.2673002260135,0.21647745485031603,294.4607415966189,21558.344058944836,8.127233392751911,11.711467297658952,0.00022065097717955117,5.131422592235061,-0.37250231807063805,0.9966469031265721,2
2966,99.62939999999998,50.01189999999999,134.65070000000003,149.04051697441204,0.023474745761828283,570.5479990897057,0.9600569924378086,7139.7352325327965,0.35077472747621613,240.63974684072008,27988.392931041486,6.392712486603765,9.07222334360115,0.00041302271627137314,4.478452011293187,-0.30614461918846225,0.9749048228083829,5
317,18.737399999999997,153.13219999999998,144.7103,128.18666545315858,0.00818109224719221,2506.2683308920605,0.8647527706044399,9231.834565871144,0.24192456718304356,195.89458111064022,34421.069932592516,7.767373264171821,11.20420112284912,0.00024986800825028336,5.257029663519393,-0.3367029188084071,0.9915874923267866,1
1691,28.338500000000003,89.3494,171.77469999999994,159.41979299948923,0.02993346060885334,1334.5655459268949,0.8989057476558634,6674.592414483317,0.32012874756562326,316.6252305817826,25363.80411200639,7.706455626017578,10.751078518519344,0.00035943875646517496,4.58777350609034,-0.419830672552269,0.9978229646463112,3
1770,28.451700000000002,100.33600000000003,156.0566,144.8292967600133,0.01828336338833346,1220.0123161775753,0.9066483646578122,6595.94892261613,0.2802562539748709,284.28706694973556,25163.783374286962,8.03127850801019,11.430197010936013,0.0002909605753504689,4.834700321286465,-0.39187072654544014,0.9974410543688885,3
1657,28.1246,85.6205,173.8268,163.56106168645397,0.03572492740532256,1280.396622067346,0.9010360890230346,6549.416433464335,0.3418005044518869,321.9083469295389,24917.26911179002,7.493146970494535,10.421889743886227,0.0003990310975874407,4.483774726211395,-0.42078434778182616,0.99747179441221,3
324,18.649100000000008,151.62709999999998,145.5516,129.66997763553442,0.008225682048711493,2465.7190397931668,0.8682880422758272,9325.823674626705,0.24103679940045025,198.65785090113775,34837.57565871366,7.778759444188495,11.224161664521677,0.00024781273125077264,5.264960446036382,-0.33699076537555367,0.9917446817740184,1
2549,33.981,124.1604,169.4239,152.32958511070657,0.03490357898705845,2242.5142617183237,0.8845290754296855,9662.93171537693,0.3007332895197856,255.62212065841004,36409.2125997894,7.2332461268401325,10.545620857951281,0.0002995027625062998,5.227162857303437,-0.33222067415073747,0.9889686050850893,4
2653,106.75939999999996,61.59459999999999,146.31769999999997,154.70006819649433,0.032219124904389426,740.116562254375,0.95069815660548,7479.1006820212015,0.3536913985964509,255.26166625501327,29176.286165830443,6.4792378412653076,9.114679850729821,0.0004155088048962719,4.610769872799359,-0.3229563461048295,0.978733072472475,5
728,28.87530000000001,98.03950000000003,178.30450000000002,151.0688220646471,0.014987683199478566,1555.9729679191564,0.862188689206723,5721.246347635132,0.23283696782635632,318.16307791839665,21329.012422621367,7.980251703623063,11.332272179439592,0.00025039592771658074,5.011199962811755,-0.39513280253720606,0.9973589138632228,2
2006,22.3425,127.10749999999999,183.34579999999997,147.13870700804733,0.026465196102582786,2608.281306974434,0.8458754738145208,8426.174799354074,0.2632585157653263,267.515348499499,31096.417890441873,7.6733418616130535,11.241265303773131,0.00024140612190531955,5.492927585175133,-0.3344902900708166,0.9917768828749034,4
1513,29.003399999999992,93.47480000000004,168.81849999999994,149.48888921923262,0.017899865817958535,1492.3187257014595,0.8662128983719382,5650.3218093406485,0.2935439902056297,307.874166942672,21108.968511661125,7.883244679557871,11.01976340904892,0.0003324939832872842,4.635599833639431,-0.41752753159347367,0.9979578026008098,3
1393,28.129500000000018,89.73539999999996,173.9738000000001,158.0826619209077,0.02785658386805599,1396.520220841804,0.8880110453370939,6309.904851215381,0.3199963851551527,320.0365619142736,23843.09918401972,7.770677646355756,10.799345335542556,0.00036425393429759885,4.559725766382716,-0.4268852976821329,0.9981323234918721,3
547,14.451699999999999,155.4583,144.71979999999994,125.52944754120445,0.008746453829164584,2562.10675057111,0.856223824610863,8869.399954948089,0.21920958061947074,192.31227792886122,32915.493069221244,7.704994526364032,11.36390534354259,0.0002065721483277231,5.440632961655178,-0.3018778719950148,0.9869709913388535,1
2313,28.23929999999999,130.4779,155.40479999999997,129.3533292961569,0.011375493080046529,1519.5457740282918,0.8854600639270284,6684.984787650658,0.19129524411361226,240.96893919641903,25220.393376574342,7.982344296533442,11.948094999808506,0.00016764529354812904,5.574600307101127,-0.3082288851647815,0.9901609453719218,4
1588,28.5685,94.97749999999995,165.87560000000008,149.85419847304914,0.01771097441249206,1362.1683405964604,0.8884522863567974,6174.291774869941,0.29395700060152147,303.07931214776613,23334.998758883314,7.987185021758506,11.119360462089778,0.0003396518761495263,4.591496676164409,-0.42593546543837973,0.9983060722683308,3
2798,96.88660000000002,43.422700000000006,143.40389999999996,159.82453785323455,0.03900324515980409,493.04673102849273,0.9684048517719486,7794.911879353871,0.39302053439810464,261.6349392759504,30686.600786387007,6.177991301283987,8.664769134611198,0.0004869640357986818,4.298372470946991,-0.3322333283707536,0.9801610714139983,5
212,17.403600000000008,138.94929999999997,168.21380000000008,137.4969436023943,0.012511095142260396,2136.702620997465,0.8739437601268516,8498.584872195712,0.21986928845433604,248.17287211182008,31857.636867785382,7.964244137506761,11.612672279551573,0.00019788655838086716,5.5566326072628645,-0.3451615374363414,0.994193771628124,1
2182,22.2786,129.94099999999997,167.59029999999993,138.3933282351429,0.017349200748228648,1965.401855651046,0.8714256082826582,7651.531046189504,0.23336407360608383,255.32015895159827,28640.72232910698,7.849020668093427,11.540959410826677,0.00022279684496382247,5.53813411572819,-0.3315850848085967,0.9910678162945612,4
1970,28.5611,130.17439999999996,184.03529999999998,144.63328800798246,0.020332562865308625,2775.8230192438514,0.8333845966103206,8296.800529209959,0.2519960884814437,265.73498304581693,30411.379097595993,7.741221951741689,11.372522001197657,0.0002306143729380295,5.541819844769827,-0.32792156670515266,0.9907618518200517,4
3082,80.70349999999999,40.9114,132.60420000000005,150.28808901573004,0.030617783706136305,516.746061444672,0.9655002362978701,7493.847324810031,0.4037599884212113,241.3022497846897,29458.643237795448,6.068008371074007,8.498931307364945,0.0005197695658862898,4.182439394606253,-0.32200821881431774,0.9759407812052054,5
1790,28.582200000000014,97.90090000000001,161.9018,147.30124575169077,0.02227559829159517,1355.4983596000156,0.891368503607129,6314.328892585115,0.30279002373538966,295.1078581176961,23901.817210740443,7.857827510304886,11.034930046897829,0.0003389165286582186,4.673139014325108,-0.41313799071715884,0.9977952311443897,3
1153,28.58589999999999,108.20050000000003,167.2795,143.27007642909945,0.013254885286291524,1697.8629711791582,0.8572652942375136,6037.694372586756,0.2545859912886775,298.2145770511382,22452.914519167873,8.032773282042717,11.407287582302198,0.000280900664950368,4.906715728590594,-0.3942075162039457,0.9973389646729773,2
2945,97.14660000000005,46.73340000000001,143.71200000000002,159.77914413339434,0.03950888333882428,560.888406371668,0.9648219116903439,7967.5295900195115,0.3818122894151434,261.3933448122771,31309.22995370638,6.13645544049967,8.684822711288883,0.00046447463823693063,4.343277708925486,-0.31716134878762003,0.9757203818426412,5
975,27.558199999999992,100.08670000000004,177.61870000000008,147.15770350205932,0.01368894467801385,1588.752652954828,0.8476679319367819,5296.592951018236,0.22665359739344948,315.6655368329762,19597.619151118128,8.029197826605655,11.449738727819454,0.00024651247249747057,5.003109802123272,-0.3888012296172576,0.9971657681042131,2
729,28.285499999999985,100.57189999999999,176.48499999999996,147.747005384204,0.012365497429959602,1558.5386273451961,0.8598404178938327,5636.287001796732,0.22230700432596842,314.013627172005,20986.60937984174,8.066696748087324,11.472078176174879,0.0002431860267237892,5.023029934755064,-0.39479273847677593,0.9974817714589895,2
2140,23.394799999999996,110.29389999999994,190.4880000000001,154.8879633799864,0.03089714422563775,1695.224582325849,0.8740445118168935,6771.71608975482,0.26981449059773055,311.09414182239385,25391.639776693442,7.637291264676396,10.968192876356069,0.000267678821973248,5.255873141596947,-0.3753137793982856,0.9955122228057599,4
3181,110.89049999999999,92.66750000000002,162.32059999999998,144.524260939124,0.014555325600070711,1777.7017103499386,0.8606515529648929,6330.241233797542,0.24493255735784997,252.78767660665187,23543.263224840255,7.2709132003300185,10.693284072761479,0.00022177623345153734,5.4183571381087905,-0.27144393865227,0.9755798076462151,5
378,14.878099999999996,141.76170000000002,161.37499999999997,129.8890480371613,0.01049590670792455,2237.878846318534,0.8594854248295895,7966.33984636316,0.19439520557719103,231.24119675294781,29627.480539134103,8.110928417638103,12.110192455208486,0.00015199248826022464,5.794273902302818,-0.3081309278794615,0.9915830435926493,1
1011,26.43010000000001,99.25300000000001,176.64649999999997,149.56271460494423,0.01405822408553065,1497.943199850618,0.876899475064943,6145.282015144485,0.2283016060849359,314.8101377423549,23083.184860727306,8.100100871132419,11.521979013323115,0.00024335810679611643,5.010782254036436,-0.3927652598500402,0.9974700144387953,2
3195,95.80609999999999,44.387000000000015,143.36229999999995,160.13719898886706,0.03975885513954414,599.1641377292741,0.962403166745135,7967.549321019776,0.3860898512714523,261.9214544394999,31271.033146349837,6.1530712616867005,8.69703794603647,0.00047141940607893154,4.343905157398139,-0.3180293087484976,0.9764572382746348,5
2046,16.819699999999997,127.84499999999998,184.97459999999995,144.05569443794994,0.023105532393962496,2234.5538293982304,0.8546869990603424,7707.513882324867,0.2397798956363394,276.30664880415134,28595.50169990126,7.818049955491843,11.464882342351826,0.00021195646405339672,5.569943467767379,-0.3399241230995275,0.9934128382125011,4
2928,98.31839999999998,55.529600000000016,150.97160000000002,155.77467573389455,0.025102044047377838,1033.1130399055305,0.9296168158698335,7314.679255251218,0.34745712753660796,261.1309938906025,28225.603981099364,6.671813867513311,9.519684853188918,0.00039255950043696114,4.6797328649874155,-0.31579771701085857,0.9820248571495195,5
3126,96.9277,44.3414,145.97770000000003,162.60791278409548,0.042528481759268086,582.4034916968178,0.9640364531215264,8093.930073518868,0.38825979231685953,267.1044952009083,31793.316802378664,6.114865558535426,8.651993437623881,0.00047526610676878404,4.3283701206141725,-0.32068731208216195,0.9769672292432001,5
498,17.646799999999995,156.0375,139.6054,124.22932705283402,0.007554304150555808,2511.0263077539194,0.8623593107520082,9090.352940064418,0.24808990128317024,186.1755944585717,33850.38545250376,7.7486783913109845,11.188961604030006,0.0002532655133514841,5.212102168596777,-0.3282455794416356,0.9905862017413614,1
2531,39.884499999999996,116.16639999999995,176.4208,158.0149777710961,0.04575418676922102,2265.635741959874,0.8803519389763129,9421.206464689192,0.3174962509120062,271.8907657222314,35419.19011679689,7.054261928863567,10.296048577487365,0.00032694261112560145,5.174772385591263,-0.3300675693674285,0.9874868782793901,4
1182,27.753700000000002,110.2631,163.94999999999996,136.7760786833721,0.009693429044985855,1724.5396854343758,0.8509891568675383,5860.202991124407,0.23786757933351751,290.4710670210261,21716.272279063247,8.213805367219937,11.637998585091331,0.0002689929383277938,4.910978003798054,-0.3991380184365631,0.9977811286553364,2
2795,98.82870000000004,42.4503,141.99529999999996,158.2686851528122,0.03259115053883394,548.3976970475279,0.9639453713420439,7600.42682850337,0.3757948731996214,259.0587124096442,29853.309616965947,6.345761295271528,8.955228653487648,0.00045345254010072485,4.38284727805268,-0.32765774378456086,0.980771654836513,5
1991,28.31400000000001,128.82800000000006,184.1204999999999,146.34576146920006,0.024809797574331955,2792.5674403010953,0.8351766173170408,8433.586143951838,0.26265079015430154,266.1147546565107,30941.777135506287,7.672877415023406,11.253747701734106,0.00024266996727766963,5.499958891716018,-0.33325807023677567,0.9913719890902262,4
871,27.78620000000001,101.24519999999998,176.79820000000007,149.40736059511926,0.017285617753663513,1716.6257040587186,0.8520689768053954,5889.831877274353,0.2604470938769313,317.12496819476814,21842.701805038705,8.008026113086746,11.245062295185392,0.0002862005837145923,4.825583967296586,-0.41418204221073374,0.9980278098350955,2
1058,27.492800000000003,107.78529999999999,166.24970000000008,137.52123581469155,0.010351066048539295,1607.393386558672,0.8468380293916647,5326.060904743052,0.21823912258449563,294.1082393724869,19696.850232413526,8.135864546318839,11.804364608852158,0.00021860453432015665,5.111021807055902,-0.3631925773889859,0.9962165003259287,2
540,16.6268,155.1898,143.39279999999997,125.53566584839545,0.008533644671502954,2523.2476442520265,0.8593859838748348,8928.384926659126,0.22695339403102233,190.56645922773447,33190.29206238448,7.688507354878681,11.305710557253738,0.00021827191728408153,5.37767387197242,-0.30370755215566253,0.9869927469466249,1
2940,90.28809999999996,42.79710000000003,147.7327,161.81044218467486,0.03702642063451856,685.4600710185251,0.9567836727375723,7914.966529840051,0.4057603989579333,267.5191407701726,30974.406048341698,6.192746882323771,8.64015330662327,0.0005176463000196426,4.265481001255048,-0.3366296573810367,0.9811380613133428,5
535,18.1168,155.07220000000004,142.64789999999996,125.5373418549238,0.008003429536371138,2488.5722475262864,0.8617734476408264,8957.318874006354,0.230331587727895,189.87765983010632,33340.70324849914,7.693770478177568,11.29861212030294,0.00022384105596572697,5.346093110261128,-0.3065095744052119,0.9876026927555154,1
2021,16.7889,128.62349999999998,182.28970000000004,145.75867967294434,0.024313050408110107,2443.6332826422745,0.8539245433860281,8341.857312140895,0.25357538624633436,267.3371584257493,30923.795965921312,7.7230759275337055,11.293770443564018,0.0002286779811245774,5.530813351475763,-0.33653914268584717,0.9923349789634327,4
2013,20.735100000000006,127.82019999999997,182.68689999999995,146.34562548979727,0.025148326170801386,2539.2915516903054,0.8491624673878738,8386.014603678646,0.258581001696055,266.8034265644008,31004.766863024284,7.7051365050945115,11.284282635762535,0.00023433234110354482,5.516115000762369,-0.3349784147997157,0.9919977150524358,4
2064,23.592399999999994,127.16669999999996,169.7917,140.14880341979378,0.018869956580631977,1884.7946460892276,0.874826598632111,7542.564252375149,0.23608895339937627,262.7551544722019,28285.462363411378,7.848904548380153,11.476972343807107,0.00022623384157745966,5.510985708596753,-0.3417981187386579,0.9925638787119444,4
541,16.278,155.40499999999997,143.46439999999993,125.4307422444753,0.008484069820542735,2532.7080140495873,0.8587390217910649,8921.481034358174,0.22383052370504594,190.572356186836,33153.216123383114,7.6941941019209725,11.322422483565138,0.00021437963250468256,5.393697569974668,-0.3029507472435501,0.9869198878996441,1
1035,26.221099999999996,109.45030000000001,166.02989999999997,143.21781348701006,0.012431198808914043,1443.206229416544,0.890296513699499,6640.239891751049,0.21581234156693796,293.1272929197439,25117.75333758766,8.186283746355127,11.786377752732689,0.00021627969750802147,5.229070387899281,-0.3742404956458232,0.9968048341781708,2
2232,25.831499999999988,132.26809999999998,152.31000000000003,139.56170929019177,0.018918759865134662,1514.8810530012638,0.9133042907002393,8717.969369029546,0.25114223179860395,233.35937494826535,33356.996423116936,7.640446714202524,11.079109864113994,0.00025004220637927436,5.30918310253144,-0.34067269052520177,0.9911451109820454,4
1909,26.09429999999999,80.3685,173.91789999999997,169.64158069294214,0.05239681927813199,1067.0482839659223,0.9275654737903829,7422.124694445838,0.372204687662862,325.5314222082257,28621.450493817414,7.310653659145286,10.103692186882238,0.000445720003956554,4.39991291441268,-0.43062932048416064,0.9976020639820221,3
1580,28.76580000000001,95.03469999999999,165.7719,150.42009606432248,0.01710719595427699,1348.9303899560232,0.8908594683401124,6248.635471642623,0.30091245323660487,303.2210181274019,23645.61149661448,7.981889849118531,11.088322337997047,0.00035089562806978725,4.546790298245584,-0.4281221169665074,0.998347997071919,3
1191,26.727700000000016,102.88140000000001,169.5156,142.40811985276682,0.014018887255658353,1536.401804168989,0.8568004293237556,5440.550396555573,0.2255280341789892,301.4830055236383,20225.799782053302,8.023716678594493,11.622409292275764,0.000221614281494325,5.101178614555319,-0.3622888950470235,0.9959274861649006,2
1299,28.359499999999997,96.48100000000001,164.5617999999999,147.39630388853038,0.014863762168156556,1383.0063342937283,0.8863052588860463,6144.580623842165,0.2771740084032669,299.9478462516907,23195.31616107494,8.091360653835993,11.320696727777829,0.0003133219030003505,4.691337551635385,-0.41972132833220155,0.9983086207501907,3
1926,28.340799999999998,98.559,156.98909999999995,141.11391674813652,0.014043067273076583,1287.829562848768,0.8901015282807637,5919.00054303609,0.2559146735430538,284.9998566918865,22388.172609295583,8.054734767656491,11.531942125724921,0.0002651952833448366,4.900677868158055,-0.3822429892594744,0.9970280295480387,3
2412,21.435999999999993,112.51150000000005,184.65970000000013,155.45600599526543,0.03764613649150106,1707.6096090825376,0.8878191227998964,7639.352903355621,0.2871312426534992,301.5331884828602,28849.802004339956,7.5557634069610815,10.770767977456838,0.0002923198142640711,5.207922089412146,-0.3845421421151633,0.9959132859781916,4
697,27.867900000000006,104.3998,171.088,143.0115956837067,0.009349332185343343,1580.4489462158504,0.8635390273365042,5858.868033517875,0.20657095289760374,302.549382620821,21855.02318785565,8.195414115615131,11.717897830451928,0.00023002699972792917,5.09515978624995,-0.385232791582945,0.9972128720919371,2
1725,27.52649999999999,93.46209999999998,161.7104000000001,154.27336905636048,0.02697248713482179,1158.1106493160044,0.9172529803987397,7058.659304580801,0.3089730047165325,297.7786682831945,27076.526569007205,7.799542501045901,11.001067436537552,0.000331832655889909,4.7201237487106305,-0.40351022727665065,0.9975170751443755,3
875,27.464199999999995,103.79179999999998,174.94520000000009,146.309103954607,0.01572259671381593,1742.546045088022,0.849088612118948,5858.5600699021,0.2533876830975734,312.82425302520153,21691.69423452037,8.062602720433619,11.31637710538054,0.00028209819928687226,4.8322724787184175,-0.4151303173491473,0.9980964926585865,2
1404,28.188000000000002,88.60360000000003,173.6552,160.19386536319047,0.029692434518900048,1342.8350869186565,0.8974311964306346,6617.8445325072325,0.32511545243412054,320.4482300063573,25128.54304311028,7.7269519467187155,10.715430824203242,0.00037180440609909055,4.534263171420899,-0.4298063791669658,0.9981557359962306,3
912,28.133800000000004,102.4469,171.47560000000001,149.40662669373137,0.018958997751800075,1656.3146915732052,0.8640974333833144,6174.107159084343,0.26687976734793234,307.46132792532944,23040.113944764154,7.897191326993305,11.2046574757037,0.0002821642764319456,4.925840069041021,-0.39353236727418595,0.9971525666051849,2
1523,29.408199999999994,92.473,170.64369999999997,150.5586822471557,0.017828397343653424,1499.7960268589816,0.8653361627144742,5640.19648949831,0.2944704178365822,311.472521941377,21060.98993113425,7.895591455859049,11.036474998464245,0.00033323066456368875,4.6280360207921225,-0.41775966815202203,0.9979781452829595,3
992,27.27620000000002,107.63539999999999,166.30430000000007,139.3262311985794,0.011762284443244043,1601.9849126351587,0.8526978967176727,5516.6223466901,0.22431641384796094,294.86304220095286,20464.50447412524,8.12136147614187,11.751199366522108,0.00022608503009848995,5.094428375899652,-0.3677606604596483,0.9964337298547744,2
233,16.2349,145.6806,152.47039999999996,137.85310877887375,0.015080825829364599,2278.5319160051713,0.8871078811324071,10049.984280856725,0.28475413897752233,218.06235335431495,37921.40520742174,7.62688663476038,10.84770526048744,0.0002878307288398218,5.182568640321703,-0.35375719380427123,0.9931751786473085,1
452,12.892899999999992,147.7549,145.2269,137.9591211192649,0.019249010391775824,2274.656253273738,0.8906598632684264,10346.566020699014,0.29686884176880934,205.82836216450966,39111.60782952233,7.383556254135714,10.527904967996191,0.00031214039930343263,5.055504118888553,-0.34181045749958117,0.9902364196162091,1
857,27.623699999999996,100.51780000000004,178.25560000000004,150.84377845970315,0.01707385343414806,1667.2045447494902,0.8558257385506469,5869.809250680083,0.25363522781883313,319.39092507855037,21812.032457970836,8.003870028824936,11.240756299503229,0.0002803127833716166,4.839108462591181,-0.4133696989535671,0.9979684892023164,2
1956,27.147100000000002,130.33659999999998,176.8694,142.83414822793603,0.01769433263839095,2376.4437155393625,0.8575247191819458,8309.3856915558,0.24534536409288174,259.18348626239083,30861.099050683843,7.791571670557042,11.404989354612091,0.00022651611888360745,5.527817280339263,-0.32916682981618905,0.9909856332569779,4
1433,27.34229999999999,89.7185,168.40179999999998,160.25318904783143,0.03461273150798637,1240.4827801737922,0.913010378666688,7196.553837680372,0.33761733649345876,311.2576252139369,27545.732570547712,7.62031786589206,10.580250020387762,0.0003889622895303638,4.54444138444522,-0.4286938219648549,0.9979549766706829,3
517,18.29349999999999,151.06110000000004,142.34840000000003,130.01889901087458,0.009447401731051146,2361.4182413215303,0.875411586184059,9435.220057616545,0.2485563447784589,195.4577330633452,35379.46198914467,7.691804064213522,11.15966916633186,0.00024725695949313453,5.252553181081305,-0.32175152878587426,0.9897872589258968,1
245,16.014899999999997,142.32640000000004,160.78070000000002,138.59777848147493,0.013148590467185263,2191.98625519531,0.8859737558620964,9598.144540612353,0.24925697879388586,235.13550758007426,36200.591907254115,7.848124555836427,11.247071438386964,0.00023427945312759884,5.423855694773315,-0.35594348178385193,0.9944518008253213,1
882,28.40659999999999,103.5855,174.63459999999998,146.18303218910188,0.012903139639697362,1721.0977963577773,0.8508686086620577,5854.289715053417,0.24651818279018117,312.34815370959006,21696.0610638559,8.080075142323649,11.370809580946858,0.0002755289872896496,4.858625183479745,-0.4100889552739341,0.9979710514188963,2
593,17.946399999999997,147.30320000000006,166.73739999999998,129.60951585435384,0.008922989804448826,2647.264539878061,0.8298278832561825,7805.642175385505,0.19341408324530993,232.72676905090796,28575.30416166396,7.9933765336188305,11.972598122071929,0.0001676550330139565,5.815164812452844,-0.30656919718077796,0.9895843671615433,1
1773,28.244599999999995,99.11029999999997,159.69660000000002,145.79204539343016,0.018668610486743623,1353.753009322702,0.8933334390299793,6416.302530152875,0.2859248752922365,290.72995320964105,24311.4571112888,7.940161451017676,11.252469296535834,0.0003070090089598143,4.8022706673743265,-0.39858555409277735,0.9974499968009428,3
2915,107.42779999999995,76.30399999999999,158.1863,147.00104931598278,0.01344157191105776,1756.6562314498262,0.8652533074936812,6492.115386192395,0.278047236935067,253.4036058938256,24211.80531331978,7.203894592763397,10.53189512280639,0.0002685700008414622,5.2331925496935705,-0.28472031435844714,0.9791995000412854,5
1702,29.3927,99.00279999999995,163.09699999999992,147.28076554662528,0.0161473023355378,1398.7639560133853,0.8896657461276628,6407.637681067064,0.2806565448467478,297.04432426492326,24231.786768254882,8.04011721184909,11.345026430658672,0.0003058101191570666,4.753650301970787,-0.40628557234249274,0.9978774821183555,3
1263,26.700900000000004,106.32780000000001,166.489,139.75534336833064,0.011776122765023943,1496.8669059424874,0.8672905574130992,5707.703802765543,0.2117962422931381,294.3430609962615,21333.948305119695,8.151452997981108,11.750548028568272,0.00021762774107280273,5.140744334540381,-0.37122221772735214,0.9966282176161824,2
2707,102.48849999999997,57.48649999999998,147.24709999999996,155.99272547141422,0.031150829372750086,774.6383774402927,0.9493359378471686,7618.008736439591,0.3632858344201733,257.915604635843,29697.396568318094,6.392963061363891,9.004299987031995,0.0004336161426777256,4.506596823260062,-0.31956417127843495,0.9777909901781279,5
1016,26.776300000000003,102.31690000000002,173.9554,147.99826755742785,0.013427087041784405,1497.5262646806066,0.8818390260979105,6394.34642382164,0.22479609071696754,309.4604163174087,24079.85943060596,8.143726259706549,11.600762266990701,0.00023734201995344187,5.052264111754355,-0.3908639583717688,0.997461180437332,2
2292,19.118199999999998,133.73959999999997,159.33980000000003,140.03382270008913,0.023481354806623184,1839.0581437934125,0.8963571418015941,8856.642967375119,0.2550459466698809,236.85019165744467,33587.51372570707,7.578162468516255,11.114091479739168,0.00023131270329509622,5.447066600625742,-0.3277692146324632,0.9906828847647386,4
1902,29.5154,97.14359999999995,158.8581,142.3061674700011,0.013480447415838046,1303.914323130817,0.8862656334912503,5795.415020344189,0.251327677215483,288.37461088298164,21877.74575824593,8.043211030499087,11.58696696367978,0.00025403349159537446,4.941387992873581,-0.3698712747887321,0.9964790167473747,3
852,27.02329999999998,100.2728,178.33520000000004,151.055589767476,0.017733114864384,1661.846837656546,0.8567652942022626,5887.6469380862145,0.25358627436621434,319.5742217670097,21888.74091468833,7.992995378488244,11.233383004651285,0.0002823068008732281,4.825205661210267,-0.4130938385339343,0.9979542116433346,2
2975,102.29339999999996,49.996999999999986,139.2988,153.783093999308,0.02942461856741504,568.3311794616719,0.9618841946890695,7447.979351640485,0.356792939811159,250.17912358380494,29223.58622710028,6.312937432815635,8.969177739635699,0.00041683738359441587,4.468251064770784,-0.3073316898129132,0.9747554256078346,5
2000,24.280499999999993,127.41969999999999,184.1425999999999,147.1078560104796,0.02690104966541377,2710.2417920289417,0.8399936993899882,8432.473203239557,0.2664592691203338,267.55852087450523,31019.6510209293,7.650044344251551,11.21563953611644,0.0002455096252553495,5.485994890486608,-0.33399563061108994,0.9915892130510489,4
698,27.469600000000014,102.49609999999998,172.59210000000002,146.0509602844158,0.012003713024278554,1552.9098573702586,0.8681095121555663,5957.8592686139455,0.21837638607347445,306.4742396203684,22278.52721708555,8.112689322314472,11.578614963868983,0.00023756438035506695,5.071056052403967,-0.3871514406350821,0.9971787851388796,2
2170,25.806100000000004,114.11819999999997,191.81910000000008,151.71372218754638,0.025278894697732056,1919.8477396449607,0.8554074203135769,6677.357701166096,0.25412312507605317,308.11792958999473,24789.583065019433,7.745916275912358,11.193026270506984,0.00024544424673784656,5.376845818678349,-0.3634601540628151,0.9948158840180794,4
1785,28.31449999999998,99.58440000000002,160.25830000000005,145.5922703992214,0.018997874879541368,1368.545277201045,0.8908089490482877,6340.040437781989,0.294088996621934,291.61994819772445,23991.61647392691,7.923372404725976,11.166352432521535,0.0003261289382449724,4.715577768288106,-0.40756549476330844,0.9977047943496422,3
1238,26.22590000000001,102.86300000000003,168.56210000000002,142.66835808966192,0.013899915883607563,1459.6389186716956,0.8709541175803175,5721.59788382069,0.21962848285159606,299.9291171226641,21426.752616611055,8.09775106306029,11.734839498758298,0.00021118240064798197,5.163296794046393,-0.36410387979969544,0.996260754300396,2
2342,21.2319,131.9434,158.89040000000003,133.39572107080497,0.014915437450917871,1657.2683896857732,0.8905405730375187,7587.787022716707,0.21010239976026002,238.32530501073936,28693.87970118106,7.91347964329053,11.724277399108063,0.00018063205760063435,5.5651407876127905,-0.32057505475469905,0.9916316571282858,4
1621,28.691999999999986,96.64480000000002,164.69080000000002,147.57059869770808,0.01437892605145352,1401.0880707697288,0.8852290068573059,6166.202097038162,0.278006444615212,300.1289974948919,23263.720317382926,8.085768887096556,11.304919058453983,0.0003163386483374505,4.679459946707388,-0.420359446388037,0.9983090904361052,3
1343,28.801400000000005,96.40839999999992,166.34330000000003,148.3145208669738,0.015681166730511294,1437.7952322699944,0.8806690170764309,6090.116566503248,0.2892471229003438,303.1944185976575,22922.671033742998,8.04576694845597,11.23314751620838,0.0003309993667669217,4.627429029726757,-0.4232947609345167,0.9983436037636749,3
